Steps    Q        Qc       Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
76       0.64     0.83     10.92    295.34   -428.64  -77.68   -591.72  0.00     0.00     0.00     -18.81   0.00     0.00     1.21     -820.30 
77       0.54     0.75     10.89    302.98   -419.10  -78.68   -591.78  0.00     0.00     0.00     -18.43   -0.00    0.00     1.39     -803.62 
78       0.65     0.83     10.73    298.88   -428.49  -81.14   -597.35  0.00     0.00     0.00     -17.98   -0.00    0.00     1.26     -824.81 
79       0.38     0.47     12.60    275.82   -414.32  -77.54   -590.31  0.00     0.00     0.00     -15.69   -0.00    0.00     1.70     -820.34 
80       0.49     0.65     11.54    295.74   -426.61  -77.26   -585.78  0.00     0.00     0.00     -16.38   0.00     0.00     1.26     -809.01 
81       0.43     0.57     11.38    276.52   -433.91  -76.07   -578.67  0.00     0.00     0.00     -18.97   -0.00    0.00     1.71     -829.39 
82       0.46     0.60     11.28    298.96   -404.02  -77.63   -591.23  0.00     0.00     0.00     -18.40   0.00     0.00     1.53     -790.79 
83       0.49     0.65     10.92    282.88   -420.91  -79.57   -580.45  0.00     0.00     0.00     -14.72   0.00     0.00     0.65     -812.12 
84       0.46     0.63     10.68    254.84   -407.71  -84.04   -593.02  0.00     0.00     0.00     -18.05   -0.00    0.00     0.60     -847.39 
85       0.38     0.50     11.43    265.14   -413.45  -80.10   -583.80  0.00     0.00     0.00     -16.95   -0.00    0.00     1.26     -827.90 
86       0.31     0.36     13.55    276.53   -402.49  -72.83   -577.26  0.00     0.00     0.00     -18.99   0.00     0.00     0.92     -794.12 
87       0.38     0.50     11.03    271.54   -430.31  -75.97   -596.53  0.00     0.00     0.00     -18.41   -0.00    0.00     1.63     -848.05 
88       0.39     0.48     12.62    294.54   -433.84  -69.13   -586.13  0.00     0.00     0.00     -18.26   0.00     0.00     1.43     -811.38 
89       0.34     0.45     11.83    279.85   -437.89  -70.71   -585.99  0.00     0.00     0.00     -15.84   0.00     0.00     1.92     -828.66 
90       0.39     0.47     12.66    287.38   -413.57  -69.25   -589.86  0.00     0.00     0.00     -18.72   -0.00    0.00     1.52     -802.50 
91       0.30     0.36     13.43    260.97   -422.01  -66.48   -578.69  0.00     0.00     0.00     -14.58   0.00     0.00     1.84     -818.94 
92       0.32     0.38     13.61    287.72   -436.50  -67.49   -581.80  0.00     0.00     0.00     -21.45   0.00     0.00     1.79     -817.73 
93       0.47     0.63     11.42    254.19   -406.27  -66.02   -589.87  0.00     0.00     0.00     -17.96   -0.00    0.00     1.28     -824.64 
94       0.43     0.57     11.92    259.64   -422.28  -77.70   -590.34  0.00     0.00     0.00     -17.87   -0.00    0.00     1.85     -846.70 
95       0.38     0.48     12.42    256.05   -431.89  -76.00   -588.59  0.00     0.00     0.00     -18.28   -0.00    0.00     2.06     -856.65 
96       0.40     0.52     11.20    270.45   -418.78  -78.22   -584.12  0.00     0.00     0.00     -16.60   -0.00    0.00     0.97     -826.30 
97       0.42     0.58     10.58    282.82   -428.17  -76.72   -595.41  0.00     0.00     0.00     -19.70   -0.00    0.00     1.05     -836.13 
98       0.51     0.70     10.71    275.69   -411.02  -80.00   -585.63  0.00     0.00     0.00     -17.92   -0.00    0.00     1.16     -817.72 
99       0.42     0.54     11.48    271.13   -418.85  -80.26   -583.04  0.00     0.00     0.00     -16.34   0.00     0.00     1.66     -825.70 
100      0.46     0.60     11.51    275.88   -422.96  -81.99   -575.71  0.00     0.00     0.00     -15.32   -0.00    0.00     1.76     -818.34 
101      0.52     0.71     10.88    268.37   -431.35  -87.15   -586.64  0.00     0.00     0.00     -17.59   -0.00    0.00     1.63     -852.74 
102      0.44     0.55     12.52    286.54   -431.85  -71.83   -587.07  0.00     0.00     0.00     -16.80   0.00     0.00     2.09     -818.94 
103      0.65     0.83     10.53    302.20   -421.75  -84.82   -587.92  0.00     0.00     0.00     -15.23   0.00     0.00     1.76     -805.76 
104      0.47     0.61     11.49    281.54   -432.34  -72.72   -593.10  0.00     0.00     0.00     -18.37   -0.00    0.00     1.66     -833.33 
105      0.46     0.60     11.30    276.59   -438.01  -77.98   -595.13  0.00     0.00     0.00     -16.00   0.00     0.00     1.46     -849.07 
106      0.32     0.42     12.72    280.22   -412.45  -69.79   -589.93  0.00     0.00     0.00     -18.96   0.00     0.00     1.80     -809.10 
107      0.49     0.65     11.07    258.63   -408.21  -70.16   -584.08  0.00     0.00     0.00     -17.19   -0.00    0.00     0.85     -820.16 
108      0.50     0.66     10.80    295.19   -416.48  -80.67   -592.93  0.00     0.00     0.00     -17.64   0.00     0.00     1.77     -810.77 
109      0.41     0.57     11.18    304.00   -405.71  -82.97   -579.53  0.00     0.00     0.00     -17.16   -0.00    0.00     1.48     -779.89 
110      0.42     0.56     11.79    259.39   -422.29  -74.44   -595.76  0.00     0.00     0.00     -18.99   0.00     0.00     1.65     -850.43 
111      0.53     0.71     11.29    264.96   -429.28  -79.62   -588.74  0.00     0.00     0.00     -18.89   0.00     0.00     1.45     -850.12 
112      0.60     0.80     10.44    268.09   -429.74  -87.70   -594.54  0.00     0.00     0.00     -18.62   0.00     0.00     0.87     -861.64 
113      0.37     0.53     11.71    252.20   -388.40  -74.85   -581.69  0.00     0.00     0.00     -15.26   0.00     0.00     2.06     -805.93 
114      0.49     0.65     10.39    298.38   -431.53  -79.26   -588.42  0.00     0.00     0.00     -17.99   -0.00    0.00     1.04     -817.78 
115      0.49     0.62     11.89    255.82   -424.19  -75.09   -586.86  0.00     0.00     0.00     -18.25   0.00     0.00     1.40     -847.18 
116      0.55     0.75     10.87    256.58   -413.83  -80.22   -591.06  0.00     0.00     0.00     -17.61   -0.00    0.00     1.85     -844.29 
117      0.57     0.75     10.38    295.64   -419.68  -90.23   -591.32  0.00     0.00     0.00     -19.50   -0.00    0.00     1.12     -823.97 
118      0.33     0.38     14.35    253.03   -422.35  -67.96   -583.43  0.00     0.00     0.00     -14.60   -0.00    0.00     1.28     -834.02 
119      0.39     0.47     12.75    251.18   -427.35  -69.25   -591.33  0.00     0.00     0.00     -18.87   -0.00    0.00     1.77     -853.85 
120      0.37     0.47     12.31    249.04   -405.56  -79.14   -581.99  0.00     0.00     0.00     -17.33   -0.00    0.00     1.65     -833.33 
121      0.41     0.51     11.65    273.22   -452.38  -79.97   -582.75  0.00     0.00     0.00     -18.30   0.00     0.00     1.35     -858.83 
122      0.51     0.68     10.29    261.68   -424.08  -76.95   -595.88  0.00     0.00     0.00     -18.03   -0.00    0.00     0.79     -852.47 
123      0.46     0.63     11.27    259.63   -430.27  -71.61   -587.81  0.00     0.00     0.00     -16.47   -0.00    0.00     1.63     -844.89 
124      0.35     0.42     13.31    248.64   -438.45  -63.37   -587.67  0.00     0.00     0.00     -16.80   0.00     0.00     2.10     -855.56 
125      0.44     0.55     12.08    281.21   -432.04  -67.18   -598.97  0.00     0.00     0.00     -18.60   -0.00    0.00     1.64     -833.94 
126      0.47     0.61     11.65    260.29   -417.76  -77.35   -590.67  0.00     0.00     0.00     -18.86   -0.00    0.00     2.33     -842.01 
127      0.47     0.60     11.96    266.32   -412.80  -66.23   -594.35  0.00     0.00     0.00     -18.34   0.00     0.00     1.36     -824.06 
128      0.35     0.43     12.88    279.54   -439.34  -69.18   -594.38  0.00     0.00     0.00     -19.78   0.00     0.00     1.82     -841.33 
129      0.50     0.69     11.28    271.02   -431.38  -84.33   -589.78  0.00     0.00     0.00     -18.51   -0.00    0.00     1.89     -851.09 
130      0.52     0.67     11.08    266.26   -422.01  -76.63   -594.12  0.00     0.00     0.00     -18.18   -0.00    0.00     1.70     -842.99 
131      0.61     0.79     10.08    248.63   -425.46  -84.12   -601.33  0.00     0.00     0.00     -19.90   -0.00    0.00     1.06     -881.12 
132      0.53     0.70     11.09    243.30   -431.78  -78.04   -597.70  0.00     0.00     0.00     -18.36   0.00     0.00     1.41     -881.17 
133      0.43     0.58     11.24    256.91   -427.60  -78.95   -597.08  0.00     0.00     0.00     -17.73   -0.00    0.00     1.55     -862.90 
134      0.61     0.79     10.54    274.86   -436.35  -84.12   -583.97  0.00     0.00     0.00     -18.94   0.00     0.00     1.43     -847.09 
135      0.57     0.77     10.42    250.85   -403.06  -78.73   -600.44  0.00     0.00     0.00     -17.27   -0.00    0.00     1.68     -846.96 
136      0.40     0.50     12.20    262.47   -428.59  -66.41   -586.33  0.00     0.00     0.00     -18.46   0.00     0.00     1.87     -835.45 
137      0.45     0.60     11.03    257.33   -421.34  -81.31   -590.39  0.00     0.00     0.00     -16.96   -0.00    0.00     1.35     -851.33 
138      0.41     0.56     10.69    239.28   -426.11  -83.63   -586.75  0.00     0.00     0.00     -17.93   0.00     0.00     0.97     -874.17 
139      0.37     0.49     11.38    245.31   -428.07  -71.42   -592.74  0.00     0.00     0.00     -20.23   0.00     0.00     1.48     -865.67 
140      0.38     0.48     11.36    253.87   -434.38  -76.53   -587.19  0.00     0.00     0.00     -18.41   -0.00    0.00     1.71     -860.93 
141      0.41     0.53     11.16    287.18   -418.34  -83.59   -589.57  0.00     0.00     0.00     -16.08   -0.00    0.00     1.55     -818.86 
142      0.41     0.54     11.24    263.02   -430.17  -79.64   -589.97  0.00     0.00     0.00     -18.92   0.00     0.00     2.04     -853.65 
143      0.48     0.64     10.59    234.09   -428.00  -87.25   -591.88  0.00     0.00     0.00     -17.52   -0.00    0.00     1.20     -889.35 
144      0.51     0.66     11.09    252.00   -440.69  -80.04   -595.52  0.00     0.00     0.00     -20.80   -0.00    0.00     1.64     -883.42 
145      0.53     0.68     11.21    244.29   -428.31  -75.90   -594.65  0.00     0.00     0.00     -20.43   -0.00    0.00     1.50     -873.50 
146      0.54     0.72     10.84    264.34   -428.53  -84.85   -591.98  0.00     0.00     0.00     -20.66   0.00     0.00     1.03     -860.65 
147      0.50     0.65     11.41    242.13   -433.42  -78.70   -596.80  0.00     0.00     0.00     -18.40   -0.00    0.00     1.81     -883.39 
148      0.42     0.54     12.09    248.50   -438.60  -77.10   -598.66  0.00     0.00     0.00     -21.25   0.00     0.00     1.69     -885.41 
149      0.49     0.67     10.95    239.10   -413.00  -83.91   -593.79  0.00     0.00     0.00     -16.52   0.00     0.00     1.51     -866.60 
150      0.50     0.64     11.44    251.87   -430.00  -76.08   -594.88  0.00     0.00     0.00     -17.91   -0.00    0.00     1.81     -865.18 
151      0.62     0.80     10.51    253.50   -421.26  -84.18   -595.05  0.00     0.00     0.00     -16.72   -0.00    0.00     1.33     -862.39 
152      0.59     0.80     10.41    249.36   -438.42  -85.65   -591.01  0.00     0.00     0.00     -18.40   -0.00    0.00     1.35     -882.77 
153      0.38     0.51     11.48    261.75   -437.43  -73.74   -592.58  0.00     0.00     0.00     -16.31   -0.00    0.00     1.69     -856.60 
154      0.43     0.56     12.14    232.72   -418.50  -74.05   -602.24  0.00     0.00     0.00     -18.76   -0.00    0.00     1.76     -879.07 
155      0.60     0.79     10.59    214.00   -433.39  -83.61   -599.96  0.00     0.00     0.00     -17.76   -0.00    0.00     0.70     -920.01 
156      0.60     0.77     10.69    242.85   -427.38  -88.06   -598.27  0.00     0.00     0.00     -18.17   0.00     0.00     1.04     -887.98 
157      0.48     0.65     10.62    254.15   -426.92  -86.50   -594.51  0.00     0.00     0.00     -19.64   -0.00    0.00     1.13     -872.29 
158      0.55     0.73     10.82    267.89   -431.70  -85.78   -593.77  0.00     0.00     0.00     -19.03   0.00     0.00     0.97     -861.43 
159      0.48     0.65     10.72    243.13   -431.60  -82.46   -599.74  0.00     0.00     0.00     -17.94   -0.00    0.00     1.38     -887.21 
160      0.49     0.68     11.38    257.98   -431.23  -73.86   -593.28  0.00     0.00     0.00     -19.41   0.00     0.00     1.38     -858.41 
161      0.54     0.69     10.78    237.13   -427.28  -76.58   -597.38  0.00     0.00     0.00     -18.75   -0.00    0.00     1.27     -881.59 
162      0.60     0.78     10.52    237.86   -433.46  -85.80   -598.72  0.00     0.00     0.00     -18.33   -0.00    0.00     1.32     -897.13 
163      0.55     0.74     10.70    238.75   -433.38  -82.25   -598.95  0.00     0.00     0.00     -19.24   -0.00    0.00     1.35     -893.71 
164      0.54     0.74     10.31    233.41   -429.20  -81.55   -597.58  0.00     0.00     0.00     -18.65   -0.00    0.00     1.34     -892.22 
165      0.58     0.75     10.31    222.57   -428.32  -89.01   -597.01  0.00     0.00     0.00     -19.24   -0.00    0.00     1.01     -910.00 
166      0.44     0.61     11.71    236.79   -407.60  -77.74   -589.82  0.00     0.00     0.00     -18.75   0.00     0.00     1.18     -855.93 
167      0.65     0.81     10.41    221.45   -441.60  -85.44   -592.76  0.00     0.00     0.00     -16.18   -0.00    0.00     0.64     -913.90 
168      0.45     0.59     10.83    220.68   -411.57  -80.63   -595.07  0.00     0.00     0.00     -17.82   -0.00    0.00     2.06     -882.36 
169      0.38     0.48     11.72    245.58   -425.55  -81.33   -604.12  0.00     0.00     0.00     -18.07   -0.00    0.00     1.62     -881.87 
170      0.51     0.70     10.69    241.88   -431.05  -85.00   -596.06  0.00     0.00     0.00     -18.16   -0.00    0.00     0.91     -887.48 
171      0.59     0.78     10.66    212.40   -432.50  -88.24   -595.46  0.00     0.00     0.00     -18.22   0.00     0.00     1.20     -920.81 
172      0.59     0.79     10.53    245.96   -413.51  -86.93   -594.51  0.00     0.00     0.00     -17.83   -0.00    0.00     0.85     -865.97 
173      0.50     0.64     11.28    235.87   -433.50  -86.78   -593.84  0.00     0.00     0.00     -19.44   -0.00    0.00     1.37     -896.32 
174      0.59     0.79     10.29    231.92   -434.48  -86.77   -594.67  0.00     0.00     0.00     -18.09   -0.00    0.00     1.17     -900.92 
175      0.53     0.73     10.68    207.38   -418.75  -83.92   -591.60  0.00     0.00     0.00     -17.38   -0.00    0.00     1.39     -902.89 
176      0.49     0.65     10.79    231.27   -426.81  -80.66   -595.91  0.00     0.00     0.00     -17.02   0.00     0.00     1.53     -887.59 
177      0.48     0.63     11.67    252.19   -424.20  -73.20   -599.77  0.00     0.00     0.00     -18.52   0.00     0.00     1.51     -862.00 
178      0.57     0.75     10.61    210.97   -417.92  -90.21   -595.51  0.00     0.00     0.00     -18.23   -0.00    0.00     1.03     -909.88 
179      0.45     0.59     11.61    241.96   -413.67  -79.18   -590.66  0.00     0.00     0.00     -16.67   -0.20    0.00     1.79     -856.64 
180      0.59     0.77     10.71    223.74   -424.17  -83.52   -593.28  0.00     0.00     0.00     -17.01   0.00     0.00     0.80     -893.43 
181      0.56     0.75     10.34    217.25   -419.22  -86.05   -600.35  0.00     0.00     0.00     -19.39   -0.00    0.00     1.39     -906.38 
182      0.53     0.71     11.25    206.46   -434.78  -77.44   -588.34  0.00     0.00     0.00     -16.02   0.00     0.00     0.60     -909.51 
183      0.54     0.72     10.38    228.75   -423.24  -90.25   -586.49  0.00     0.00     0.00     -19.37   -0.00    0.00     0.73     -889.87 
184      0.64     0.82     10.22    237.24   -437.55  -86.07   -596.29  0.00     0.00     0.00     -18.24   -0.00    0.00     0.95     -899.96 
185      0.57     0.75     10.17    221.42   -428.73  -85.49   -591.74  0.00     0.00     0.00     -19.57   0.00     0.00     0.82     -903.29 
186      0.65     0.83     10.38    206.49   -422.94  -86.99   -601.97  0.00     0.00     0.00     -17.21   -0.00    0.00     0.75     -921.86 
187      0.50     0.68     10.72    221.62   -415.81  -87.06   -592.93  0.00     0.00     0.00     -17.57   -0.00    0.00     1.37     -890.38 
188      0.48     0.68     11.25    211.06   -423.41  -77.45   -595.84  0.00     0.00     0.00     -16.29   0.00     0.00     0.70     -901.24 
189      0.53     0.70     10.77    230.95   -426.22  -79.68   -601.81  0.00     0.00     0.00     -18.08   -0.00    0.00     1.17     -893.66 
190      0.58     0.78     10.53    223.85   -428.43  -85.14   -596.02  0.00     0.00     0.00     -17.95   -0.00    0.00     1.19     -902.50 
191      0.55     0.74     10.48    227.94   -425.44  -84.27   -596.25  0.00     0.00     0.00     -18.10   -0.00    0.00     1.47     -894.65 
192      0.57     0.77     10.30    197.93   -420.69  -93.25   -609.76  0.00     0.00     0.00     -18.47   -0.00    0.00     0.85     -943.39 
193      0.52     0.71     10.66    205.41   -435.50  -82.36   -593.99  0.00     0.00     0.00     -17.80   0.00     0.00     1.00     -923.23 
194      0.51     0.65     11.22    229.36   -428.81  -77.99   -597.31  0.00     0.00     0.00     -18.70   0.00     0.00     0.65     -892.81 
195      0.42     0.58     11.35    220.53   -431.34  -79.13   -601.07  0.00     0.00     0.00     -18.51   -0.00    0.00     1.00     -908.52 
196      0.58     0.79     10.57    231.95   -435.20  -90.73   -601.92  0.00     0.00     0.00     -19.90   -0.00    0.00     0.75     -915.05 
197      0.62     0.80     10.42    215.58   -435.44  -85.14   -602.96  0.00     0.00     0.00     -20.09   0.00     0.00     0.47     -927.59 
198      0.60     0.79     10.30    210.33   -438.22  -91.26   -595.71  0.00     0.00     0.00     -20.13   0.00     0.00     0.92     -934.06 
199      0.58     0.77     10.20    210.93   -424.44  -89.11   -589.91  0.00     0.00     0.00     -19.00   -0.00    0.00     0.82     -910.72 
200      0.62     0.81     10.65    207.39   -438.17  -79.89   -603.71  0.00     0.00     0.00     -18.35   -0.00    0.00     1.24     -931.49 
201      0.55     0.76     10.16    205.68   -432.10  -92.77   -592.31  0.00     0.00     0.00     -18.44   0.00     0.00     0.55     -929.38 
